Actual_quantity,Customer,Created_date,Product_group,Product_family,Country,New_SKU_Name
1,,4/6/2019,Component,Other,Belgium,Other
1,,20/02/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,UBW ZRT,15/03/2019,Component,Other,France,Other
1,AGU,7/2/2019,Component,Other,Belgium,Other
1,,29/05/2019,Component,Other,Belgium,Other
1,,4/6/2019,Component,Other,France,Other
1,,12/4/2019,Component,Other,Belgium,Other
1,AGU,5/7/2019,Component,Other,Belgium,Other
1,UBW ZRT,12/7/2019,Component,Other,,Other
1,,4/6/2019,Component,Other,Belgium,Other
1,,17/07/2019,Component,Other,Belgium,Other
1,AGU,8/4/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,,13/06/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,NOWCOMPANY,12/2/2019,Bike,Power 36V,Spain,Ahooga Folding Bike - Power+ - OMG Silver
1,BLB,13/07/2019,Component,Other,Belgium,Other
1,,17/07/2019,Component,Other,Belgium,Other
1,,17/07/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,,16/05/2019,Component,Other,Belgium,Other
1,UBW ZRT,14/06/2019,Component,Other,Belgium,Other
1,AGU,19/02/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue
1,DPD,1/8/2019,Component,Other,Belgium,Other
1,,26/03/2019,Component,Other,Luxembourg,Other
2,,8/2/2019,Component,Other,Belgium,Other
1,UBW,25/05/2019,Component,Other,Belgium,Other
1,UBW,22/05/2019,Component,Other,Germany,Other
1,,19/02/2019,Bike,Other,Belgium,Ahooga Modular Bike - Push - 1S
1,Ahooga Sprl,18/01/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,ROOL IN,23/03/2019,Component,Other,Belgium,Other
1,,28/06/2019,Component,Other,Belgium,Other
1,,1/8/2019,Component,Other,Belgium,Other
1,AGU,18/05/2019,Component,Other,Belgium,Other
1,AGU,27/06/2019,Component,Other,Belgium,Other
1,,10/5/2019,Component,Other,Belgium,Other
1,UBW ZRT,14/02/2019,Component,Other,Belgium,Other
1,UBW ZRT,24/07/2019,Component,Other,Belgium,Other
1,,8/6/2019,Component,Other,Belgium,Other
1,,15/02/2019,Component,Other,United Kingdom,Other
1,,28/05/2019,Component,Other,Belgium,Other
2,,8/2/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue
1,,13/06/2019,Component,Other,Belgium,Other
1,,13/05/2019,Component,Other,Belgium,Other
2,DPD,10/5/2019,Component,Other,Belgium,Other
1,,4/6/2019,Component,Other,Belgium,Other
1,DPD,25/06/2019,Component,Other,Belgium,Other
14,UBW,17/07/2019,Component,Other,Belgium,Other
1,NOWCOMPANY,24/04/2019,Component,Other,Belgium,Other
2,,20/05/2019,Component,Other,Belgium,Other
1,,26/07/2019,Component,Other,Belgium,Other
1,DoctiBike,18/04/2019,Component,Other,Belgium,Other
1,,24/07/2019,Component,Other,Belgium,Other
1,,17/05/2019,Component,Other,Belgium,Other
1,Ahooga Sprl,11/1/2019,Component,Other,Belgium,Other
1,DPD,10/7/2019,Component,Other,France,Other
1,DPD,17/07/2019,Component,Other,Belgium,Other
1,,24/07/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,Ahooga Sprl,8/2/2019,Component,Other,Belgium,Other
1,,12/3/2019,Component,Other,Belgium,Other
1,,28/06/2019,Component,Other,Belgium,Other
-1,UBW,22/06/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,UBW,21/03/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,DPD,17/07/2019,Component,Other,Belgium,Other
1,,15/02/2019,Component,Other,Belgium,Other
1,Greenway,24/04/2019,Component,Other,Belgium,Other
1,,12/4/2019,Component,Other,Belgium,Other
1,,24/05/2019,Component,Other,Belgium,Other
2,RADICAL DESIGN,10/5/2019,Component,Other,France,Other
1,,30/07/2019,Component,Other,Belgium,Other
1,HARTJE,18/07/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal
1,AGU,2/2/2019,Component,Other,Belgium,Other
1,,4/7/2019,Component,Other,Belgium,Other
1,,17/01/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,Ahooga Sprl,8/1/2019,Component,Other,Belgium,Other
2,RADICAL DESIGN,4/1/2019,Component,Other,Germany,Other
1,,30/04/2019,Component,Other,Luxembourg,Other
1,,23/07/2019,Component,Other,Belgium,Other
1,,28/03/2019,Component,Other,Belgium,Other
1,,27/06/2019,Component,Other,Belgium,Other
1,Greenway,11/7/2019,Component,Other,Belgium,Other
1,DPD,25/06/2019,Component,Other,Germany,Other
1,,20/06/2019,Component,Other,Belgium,Other
1,DPD,28/03/2019,Component,Other,Belgium,Other
1,NOWCOMPANY,11/5/2019,Component,Other,Belgium,Other
1,,16/05/2019,Component,Other,Belgium,Other
1,UBW,15/03/2019,Component,Other,Belgium,Other
1,,10/5/2019,Component,Other,Belgium,Other
1,AGU,16/03/2019,Component,Other,Belgium,Other
1,,28/06/2019,Component,Other,Belgium,Other
1,,15/02/2019,Component,Other,Belgium,Other
1,AGU,25/03/2019,Component,Other,Belgium,Other
1,,16/05/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue
2,,28/03/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,AGU,8/6/2019,Component,Other,Belgium,Other
1,,22/05/2019,Component,Other,Belgium,Other
1,,1/6/2019,Component,Other,Belgium,Other
1,,15/05/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,,4/6/2019,Component,Other,Belgium,Other
2,DPD,25/06/2019,Component,Other,Belgium,Other
1,,3/6/2019,Component,Other,United Kingdom,Other
1,,1/8/2019,Component,Other,Belgium,Other
1,,11/7/2019,Component,Other,Ireland,Other
1,DPD,25/06/2019,Component,Other,France,Other
1,UBW,13/06/2019,Component,Other,Belgium,Other
1,AGU,3/7/2019,Component,Other,Belgium,Other
1,,2/4/2019,Component,Other,Belgium,Other
1,AGU,10/7/2019,Component,Other,Belgium,Other
1,,26/03/2019,Component,Other,Belgium,Other
1,,1/8/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal
1,,22/01/2019,Component,Other,Belgium,Other
1,Ahooga Sprl,16/01/2019,Component,Other,Belgium,Other
2,,11/7/2019,Component,Other,France,Other
1,,17/07/2019,Component,Other,Belgium,Other
1,RADICAL DESIGN,16/05/2019,Component,Other,United Kingdom,Other
1,DPD,28/01/2019,Component,Other,Germany,Other
1,DPD,1/8/2019,Component,Other,Belgium,Other
7,,4/5/2019,Component,Other,Belgium,Other
1,DPD,27/06/2019,Component,Other,Belgium,Other
1,,25/06/2019,Component,Other,Belgium,Other
1,,26/04/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue
1,,20/03/2019,Component,Other,Belgium,Other
1,AGU,18/01/2019,Component,Other,Belgium,Other
1,RADICAL DESIGN,28/01/2019,Component,Other,Germany,Other
1,,10/5/2019,Component,Other,Belgium,Other
1,NOWCOMPANY,17/05/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S
1,Ahooga Sprl,27/02/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal
1,UBW,10/4/2019,Component,Other,Belgium,Other
1,,27/03/2019,Component,Other,Belgium,Other
1,DPD,15/02/2019,Component,Other,Germany,Other
4,Ahooga Sprl,5/3/2019,Component,Other,France,Other
1,DPD,11/7/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S
1,AGU,30/07/2019,Component,Other,Belgium,Other
1,,23/03/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,AGU,20/03/2019,Component,Other,Belgium,Other
1,,16/03/2019,Component,Other,Belgium,Other
1,JAcobsons,10/7/2019,Component,Other,Belgium,Other
1,AGU,4/7/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,JAcobsons,26/07/2019,Component,Other,Belgium,Other
1,UBW ZRT,13/02/2019,Component,Other,Belgium,Other
1,AGU,18/05/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S
1,AGU,12/6/2019,Component,Other,Belgium,Other
1,UBW ZRT,30/03/2019,Component,Other,Belgium,Other
1,UBW ZRT,26/07/2019,Component,Other,Belgium,Other
1,UBW,9/1/2019,Component,Other,Belgium,Other
1,,6/3/2019,Bike,Hybrid 24V,Ireland,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,,28/03/2019,Component,Other,Luxembourg,Other
1,,22/05/2019,Component,Other,Belgium,Other
1,,4/1/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal
1,,8/2/2019,Component,Other,Belgium,Other
1,,3/6/2019,Component,Other,Belgium,Other
1,AGU,28/06/2019,Component,Other,Belgium,Other
1,,15/06/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Essential - White Sunrise
1,,20/05/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal
1,UBW ZRT,3/4/2019,Component,Other,Belgium,Other
1,UBW,26/01/2019,Component,Other,Belgium,Other
1,AGU,15/02/2019,Component,Other,Belgium,Other
1,,23/07/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S
1,,25/07/2019,Component,Other,Belgium,Other
1,,1/6/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Light+ - All Black
1,NOWCOMPANY,20/05/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S
1,AGU,25/04/2019,Component,Other,Belgium,Other
1,,24/07/2019,Component,Other,Belgium,Other
1,,19/05/2019,Component,Other,Germany,Other
1,,17/05/2019,Component,Other,Belgium,Other
1,Greenway,30/07/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue
1,,11/7/2019,Component,Other,Belgium,Other
1,AGU,16/02/2019,Component,Other,Belgium,Other
3,AGU,13/02/2019,Component,Other,Belgium,Other
1,UBW,7/5/2019,Component,Other,Belgium,Other
-1,Ahooga Sprl,29/03/2019,Component,Other,Belgium,Other
1,,28/03/2019,Component,Other,Belgium,Other
1,Ahooga Sprl,25/01/2019,Component,Other,Belgium,Other
1,SELLE ROYAL,16/02/2019,Component,Other,Belgium,Other
1,DPD,15/01/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,,26/04/2019,Component,Other,Belgium,Other
1,UBW,15/06/2019,Component,Other,Belgium,Other
1,,15/05/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
8,,4/7/2019,Component,Other,Germany,Other
1,ROOL IN,16/02/2019,Component,Other,Belgium,Other
1,,28/03/2019,Component,Other,Belgium,Other
1,,15/03/2019,Component,Other,France,Other
1,UBW ZRT,19/03/2019,Component,Other,Belgium,Other
1,UBW ZRT,7/3/2019,Component,Other,Netherlands,Other
3,UBW,20/03/2019,Bike,Other,Belgium,Ahooga Modular Bike - Push - 8S
1,,28/03/2019,Component,Other,Belgium,Other
1,DPD,17/07/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Style+ - Jaw Drop Charcoal
1,AGU,5/7/2019,Component,Other,Belgium,Other
1,,1/8/2019,Component,Other,Belgium,Other
1,Humpert,4/6/2019,Component,Other,Germany,Other
1,,20/06/2019,Component,Other,Belgium,Other
1,,16/02/2019,Component,Other,Belgium,Other
1,NOWCOMPANY,25/03/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,29/03/2019,Component,Other,Belgium,Other
1,UBW,5/3/2019,Component,Other,Belgium,Other
1,,20/06/2019,Component,Other,Belgium,Other
1,AGU,25/05/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S
1,Ahooga Sprl,11/1/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,NOWCOMPANY,16/02/2019,Component,Other,Belgium,Other
1,DPD,26/03/2019,Component,Other,Belgium,Other
1,,1/8/2019,Component,Other,France,Other
1,UBW,6/5/2019,Component,Other,Netherlands,Other
1,,11/7/2019,Component,Other,Belgium,Other
1,,1/8/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
-1,UBW,21/02/2019,Component,Other,Belgium,Other
1,,8/2/2019,Bike,Other,Sweden,Ahooga Modular Bike - 36V - 8S
1,,4/6/2019,Bike,Push 1.5,Germany,Ahooga Folding Bike - Push/Style+ - Jaw Drop Charcoal
1,Ahooga Sprl,21/05/2019,Component,Other,Belgium,Other
1,,12/2/2019,Component,Other,Belgium,Other
1,,16/05/2019,Component,Other,Luxembourg,Other
1,DPD,6/5/2019,Component,Other,Germany,Other
1,AGU,14/03/2019,Component,Other,Belgium,Other
1,AGU,17/01/2019,Component,Other,Belgium,Other
1,RADICAL DESIGN,21/03/2019,Component,Other,Belgium,Other
1,UBW,4/2/2019,Component,Other,Belgium,Other
1,DPD,28/03/2019,Component,Other,Luxembourg,Other
1,DPD,18/07/2019,Component,Other,Belgium,Other
1,AGU,31/01/2019,Component,Other,Belgium,Other
1,AGU,14/03/2019,Component,Other,Belgium,Other
1,,4/6/2019,Component,Other,Belgium,Other
1,,26/02/2019,Component,Other,Belgium,Other
1,AGU,29/05/2019,Component,Other,Belgium,Other
1,,16/05/2019,Component,Other,Belgium,Other
1,AGU,14/06/2019,Component,Other,Belgium,Other
1,,27/06/2019,Component,Other,Belgium,Other
-2,UBW ZRT,12/7/2019,Component,Other,Belgium,Other
1,,2/3/2019,Component,Other,Belgium,Other
1,,29/05/2019,Component,Other,Belgium,Other
1,,6/5/2019,Component,Other,Belgium,Other
1,UBW,23/02/2019,Component,Other,Belgium,Other
2,DPD,16/05/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,Weldtite,26/04/2019,Component,Other,Belgium,Other
1,,12/2/2019,Component,Other,Belgium,Other
2,DPD,31/05/2019,Component,Other,Belgium,Other
1,,27/06/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,Ahooga Sprl,5/3/2019,Component,Other,Belgium,Other
1,,20/07/2019,Component,Other,Belgium,Other
1,,20/03/2019,Component,Other,Belgium,Other
1,UBW ZRT,22/05/2019,Component,Other,Belgium,Other
1,UBW,15/01/2019,Component,Other,Belgium,Other
1,,22/05/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S
-1,HARTJE,4/7/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,17/06/2019,Component,Other,France,Other
1,AGU,24/07/2019,Component,Other,Belgium,Other
1,,26/07/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,8/6/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,DPD,25/06/2019,Component,Other,Belgium,Other
2,UBW,1/3/2019,Component,Other,Belgium,Other
4,UBW ZRT,18/03/2019,Bike,Hybrid 24V,France,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal
2,DPD,29/07/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,NOWCOMPANY,8/4/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,3/6/2019,Component,Other,Belgium,Other
-1,UBW,5/3/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue
1,,19/06/2019,Component,Other,Belgium,Other
1,,16/05/2019,Component,Other,Belgium,Other
1,,29/05/2019,Component,Other,Belgium,Other
1,,17/07/2019,Component,Other,Belgium,Other
1,,16/05/2019,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S
1,,12/3/2019,Component,Other,Belgium,Other
1,,1/3/2019,Component,Other,Belgium,Other
1,,17/07/2019,Component,Other,Belgium,Other
-1,UBW,16/02/2019,Component,Other,Belgium,Other
1,,14/05/2019,Bike,Power 36V,France,Ahooga Folding Bike - Power+ - OMG Silver
1,AGU,13/06/2019,Component,Other,Belgium,Other
1,UBW ZRT,16/07/2019,Component,Other,Belgium,Other
1,,16/05/2019,Component,Other,United Kingdom,Other
5,UBW,11/7/2019,Component,Other,Belgium,Other
1,,28/05/2019,Component,Other,Belgium,Other
1,,8/5/2019,Component,Other,Belgium,Other
1,NOWCOMPANY,27/02/2019,Component,Other,Belgium,Other
1,,5/2/2019,Component,Other,Belgium,Other
1,,13/02/2019,Component,Other,Belgium,Other
1,DPD,3/6/2019,Component,Other,Belgium,Other
1,HARTJE,17/05/2019,Component,Other,Belgium,Other
1,,27/06/2019,Component,Other,Belgium,Other
1,,17/07/2019,Component,Other,Belgium,Other
1,AGU,24/07/2019,Component,Other,Belgium,Other
1,UBW ZRT,19/04/2019,Component,Other,Belgium,Other
1,,4/7/2019,Component,Other,Belgium,Other
1,UBW,23/03/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,16/05/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,12/7/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
3,UBW ZRT,24/01/2019,Component,Other,Belgium,Other
2,,3/5/2019,Component,Other,Belgium,Other
1,BUSCH &amp; MULLER,27/06/2019,Component,Other,Belgium,Other
1,DPD,17/07/2019,Component,Other,France,Other
1,,3/4/2019,Component,Other,Belgium,Other
1,,17/07/2019,Component,Other,Belgium,Other
3,UBW,1/3/2019,Component,Other,France,Other
1,HARTJE,29/03/2019,Component,Other,Belgium,Other
1,UBW ZRT,16/01/2019,Component,Other,Belgium,Other
2,DPD,1/3/2019,Component,Other,Belgium,Other
1,AGU,26/02/2019,Component,Other,Belgium,Other
1,UBW,23/07/2019,Bike,Other,Belgium,Ahooga eBike - Copper Brillant/Mar+
1,,29/03/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Essential - White Sunrise
5,UBW,20/05/2019,Component,Other,Belgium,Other
-1,UBW,20/03/2019,Component,Other,Belgium,Other
1,,18/01/2019,Component,Other,France,Other
1,UBW ZRT,23/04/2019,Component,Other,Belgium,Other
1,,26/03/2019,Component,Other,Belgium,Other
1,AGU,16/05/2019,Component,Other,Belgium,Other
1,,16/05/2019,Component,Other,Belgium,Other
1,,16/03/2019,Component,Other,Belgium,Other
1,UBW,6/4/2019,Component,Other,Belgium,Other
1,DPD,26/03/2019,Component,Other,Belgium,Other
2,DPD,28/06/2019,Component,Other,Belgium,Other
1,AGU,27/06/2019,Component,Other,Belgium,Other
1,UBW,9/3/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S
1,AGU,14/06/2019,Component,Other,Belgium,Other
1,FAHRER,19/03/2019,Component,Other,Belgium,Other
2,UBW,20/06/2019,Component,Other,Belgium,Other
1,,28/01/2019,Component,Other,Portugal,Other
1,,10/5/2019,Component,Other,Belgium,Other
1,AGU,1/6/2019,Component,Other,Belgium,Other
1,AGU,16/05/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue
1,AGU,13/07/2019,Component,Other,Belgium,Other
1,,28/05/2019,Component,Other,Belgium,Other
1,,22/05/2019,Component,Other,Belgium,Other
1,,11/5/2019,Component,Other,Belgium,Other
1,,4/6/2019,Component,Other,United Kingdom,Other
1,,20/06/2019,Component,Other,Belgium,Other
1,Weldtite,28/06/2019,Component,Other,Belgium,Other
1,,1/8/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Essential - White Sunrise
1,Ahooga Sprl,3/4/2019,Component,Other,Belgium,Other
1,,18/04/2019,Component,Other,Belgium,Other
2,AGU,27/07/2019,Component,Other,Belgium,Other
1,DPD,3/6/2019,Component,Other,Belgium,Other
1,AGU,8/1/2019,Component,Other,Belgium,Other
1,,17/07/2019,Component,Other,Belgium,Other
1,,22/01/2019,Component,Other,Belgium,Other
1,,12/2/2019,Component,Other,Belgium,Other
1,UBW ZRT,5/2/2019,Component,Other,Belgium,Other
1,UBW ZRT,25/07/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,29/07/2019,Component,Other,Belgium,Other
1,,18/07/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,RADICAL DESIGN,13/06/2019,Component,Other,France,Other
1,,18/07/2019,Component,Other,Belgium,Other
1,,25/07/2019,Component,Other,Belgium,Other
1,,16/05/2019,Component,Other,Belgium,Other
1,,30/01/2019,Component,Other,Belgium,Other
1,,2/7/2019,Component,Other,Belgium,Other
1,,10/5/2019,Component,Other,Germany,Other
1,AGU,30/07/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal
1,NOWCOMPANY,8/2/2019,Component,Other,Belgium,Other
1,AGU,5/6/2019,Component,Other,Belgium,Other
1,UBW,2/5/2019,Component,Other,Belgium,Other
1,,13/02/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,14/06/2019,Component,Other,Belgium,Other
1,UBW ZRT,10/4/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Essential - White Sunrise
7,,27/06/2019,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S
1,AGU,19/04/2019,Component,Other,Belgium,Other
1,,4/7/2019,Component,Other,Belgium,Other
1,,3/7/2019,Component,Other,Belgium,Other
1,AGU,29/05/2019,Component,Other,Belgium,Other
1,UBW,6/6/2019,Component,Other,Belgium,Other
1,,17/07/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,5/7/2019,Component,Other,Belgium,Other
1,,23/05/2019,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S
1,UBW,11/2/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,UBW,16/01/2019,Component,Other,Belgium,Other
1,UBW ZRT,8/4/2019,Component,Other,Belgium,Other
1,DPD,17/01/2019,Component,Other,Belgium,Other
4,,21/06/2019,Component,Other,Belgium,Other
1,,15/04/2019,Component,Other,Belgium,Other
1,AGU,12/7/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,UBW ZRT,14/02/2019,Component,Other,Belgium,Other
1,AGU,8/3/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal
1,,23/02/2019,Component,Other,Belgium,Other
1,AGU,25/03/2019,Component,Other,Belgium,Other
1,,29/04/2019,Component,Other,Belgium,Other
1,,1/8/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S
1,,11/7/2019,Component,Other,Belgium,Other
1,UBW ZRT,31/05/2019,Component,Other,Belgium,Other
1,UBW,30/07/2019,Component,Other,Belgium,Other
1,AGU,8/6/2019,Component,Other,Belgium,Other
1,UBW,5/7/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
3,RADICAL DESIGN,27/06/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Style+ - Jaw Drop Charcoal
1,AGU,3/6/2019,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S
1,,18/04/2019,Component,Other,Belgium,Other
1,,8/3/2019,Component,Other,Belgium,Other
1,UBW ZRT,26/03/2019,Component,Other,Belgium,Other
1,,4/7/2019,Component,Other,Belgium,Other
7,,4/6/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,UBW,4/7/2019,Component,Other,Belgium,Other
1,,25/07/2019,Component,Other,Belgium,Other
1,UBW,15/02/2019,Component,Other,Belgium,Other
1,AGU,21/06/2019,Component,Other,Belgium,Other
1,AGU,9/4/2019,Component,Other,Belgium,Other
1,,16/05/2019,Component,Other,Belgium,Other
1,,15/07/2019,Component,Other,Belgium,Other
1,,28/05/2019,Component,Other,Belgium,Other
1,AGU,18/07/2019,Component,Other,Belgium,Other
1,UBW,26/02/2019,Component,Other,Belgium,Other
1,UBW,11/1/2019,Component,Other,Belgium,Other
1,UBW ZRT,21/02/2019,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S
1,DPD,6/3/2019,Component,Other,Belgium,Other
1,,17/01/2019,Component,Other,Belgium,Other
1,,10/4/2019,Component,Other,Belgium,Other
2,,23/05/2019,Component,Other,Belgium,Other
2,DPD,1/3/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,UBW ZRT,16/05/2019,Component,Other,Belgium,Other
1,ROOL IN,8/7/2019,Component,Other,Belgium,Other
1,UBW ZRT,13/03/2019,Component,Other,Belgium,Other
1,,28/05/2019,Component,Other,Belgium,Other
1,AGU,3/6/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S
-1,AGU,16/07/2019,Component,Other,Belgium,Other
1,UBW ZRT,6/5/2019,Component,Other,Germany,Other
1,,17/01/2019,Component,Other,Belgium,Other
1,UBW ZRT,26/03/2019,Component,Other,Belgium,Other
1,,29/05/2019,Component,Other,Belgium,Other
-1,UBW,14/03/2019,Component,Other,Belgium,Other
2,DPD,5/3/2019,Component,Other,France,Other
1,,29/05/2019,Component,Other,Belgium,Other
1,,8/2/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,,24/07/2019,Component,Other,Belgium,Other
1,DPD,8/2/2019,Bike,Other,Belgium,"eBike caliper marathon+ 4,4Ah batteryVINTAGE BLUE GLOSSY, white decal, brown grip and saddle(for Belgium ONLY: BEBAT included): Ahooga Hybrid Bike"
7,,27/06/2019,Component,Other,Belgium,Other
1,HARTJE,18/07/2019,Component,Other,Belgium,Other
1,AGU,26/06/2019,Component,Other,Belgium,Other
1,AGU,16/02/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Light+ - All Black
1,,4/6/2019,Bike,Power 36V,Germany,Ahooga Folding Bike - Power+ - OMG Silver
1,UBW,13/06/2019,Component,Other,Belgium,Other
1,DPD,1/8/2019,Component,Other,Luxembourg,Other
1,AGU,7/6/2019,Component,Other,Belgium,Other
1,,18/06/2019,Component,Other,United Kingdom,Other
1,,13/06/2019,Component,Other,Belgium,Other
1,UBW ZRT,20/06/2019,Component,Other,Belgium,Other
1,,13/06/2019,Component,Other,Belgium,Other
2,DPD,14/05/2019,Component,Other,France,Other
1,Greenway,30/07/2019,Component,Other,Belgium,Other
1,UBW,13/06/2019,Component,Other,Belgium,Other
1,UBW,3/5/2019,Component,Other,Belgium,Other
1,ROOL IN,16/02/2019,Component,Other,Belgium,Other
1,,22/05/2019,Component,Other,Belgium,Other
1,,28/05/2019,Component,Other,Belgium,Other
1,,1/6/2019,Component,Other,Belgium,Other
1,,1/3/2019,Component,Other,Belgium,Other
